text,label,source
"My guy loves the pizza here so we made a stop about 2 hours after our early dinner or late lunch at BLT.  Since I was all dressed up and was afraid to gain massive amounts of weight in a short period of time and because it was sweet of him to buy me the burger at BLT, I treated him to a slice but he made me take a few bites of the pizza and continued to roll his eyes and scoff when I would hesitate to eat.  \n\nIt is a good pizza.. very saucy (I always order my pizza w/ extra sauce), the pizza is thin but was a little bit doughy at the end, and our peperoni and jalapenos were evenly distributed.  It is \""""our\"""" thing to add jalapenos (if not bacon as well) to our pizzas... I don't know why there wasn't bacon on this thing, haha.  He could have ordered bacon w/ a side of bacon (haha).  \n\nSitting outside, there was music blaring from afar, people from all walks of life trekking back and forth, and the best thing that I saw whilst enjoying my snack at New York-New York were the slabs of dry-aged beef (steaks) featured at Gallagher's.  Did you know that Gallagher's is the only place in New York City to grill their steaks over hickory coals?  Now you do!",1,huggingface_baseline
"They do an excellent job here. There is a variety of seating areas, the food is good. It is a great place to relax before flying out",1,huggingface_baseline
We've used Aaron Schwamberg twice now in the last three years at First Option and he's done an amazing job. He put out fires that could've delayed our closing a few times and delivered more than promised.  We will definitely go back to First Option and Aaron again!!,1,huggingface_baseline
"im updating my review.\ni highly dislike going to this home depot.\nat first, all seemed well. a couple people at the front recognize my boyfriend and I and always remember what we were last there for. thats good customer service. \n\nwhat i did not take into consideration was the fact that we were there to deal with ONE department on multiple occasions. appliances. and the one guy that helped us nearly EVERYTIME was very good at what he does. He was very knowledgable, friendly, helpful, etc. everything you would expect with someone in customer service.\n\nafter all appliances were bought, it just went downhill.\nits almost as if they couldnt find anyone to hire so they settled with the 14 high school students that applied for anything they could get. I needed help multiple times in the paint department, and it was always a couple of teen girls standing around gossiping. they would stare right at you so i KNEW they saw us but would never offer assistance or make sure we were doing okay.\n\nseriously?\n\nslowly it seemed that every department had teen girls in charge with no clue about anything. if you work in the paint department, i figure you would know a majority about paint. flooring, flooring. plumbing, plumbing.. you see where im going with this?\n\neverytime we had a question whether it be to the girl in paint, the girl at the register, the girl standing by the door, they NEVER knew the answer.\n\ni cant stand coming here anymore. all its good for is appliances. the guy i mentioned in my previous review works in plumbing. the one who acts like he knows what hes doing but fails to mention the important parts of things (ie. the electrical wiring on garbage disposals). \n\ni go to the lowes on craig and jones for all my painting needs.\n\njust fyi.\n\nif you know what you need, what youre looking for, etc then this place is good considering the shopping center isnt fully developed so theres not too much business EVER.\nbut if you have minimal knowledge on anything EXCEPT appliances, dont bother.\nyou wont have any help here other then following different people around as they pawn you off on one another..",0,huggingface_baseline
"This place used to be ok years ago but has gone wayyy down hill.  The food is not good anymore. Ordered corned beef hash recently, worst I ever had.  Service is very poor. Theres plenty of good breakfast places in the valley to go instead.  Their pancakes might be the only thing good on the menu, but its not worth going.",0,huggingface_baseline
extremely great service and equeally great food!,1,huggingface_baseline
"Errr...stumbled upon this sushi place on a afternoon bike ride. AYCE Sushi is $20. It was only me and my friend in the whole establishment. Not busy at all. \n\nDO: Sit at the bar when it's not busy so you'll get the chef's attention.\nDON'T: eat here unless you're very very very hungry.\n\nPROS: Service A+\nCONS: Food, too much rice for their nigiris!",0,huggingface_baseline
"I finally got a different waiter today. More like waitress & I was extremely disappointed and upset about the customer service today. Firstly, I asked for 2 waters with lemon & was ready to order (bcos I had to be somewhere in a little bit). She brings me the two waters filled up to the brim. It was already spilling as she was putting it on the table. Sushi after sushi, one plate of sushi hit the water cup and had spilled all over me. (I didn't drink any of the water yet, so there was a lot of water). The table was wet. My pants were soaked, my shirt was extremely wet, water had gone down my boot, my phone was wet, their was water inside my case. What upsets me the most is they moved me tables, but there was no sincere apology. No towel or napkins given to me to wipe myself with. Actually, after they moved me tables, they acted like everything was okay and nothing had happen. The waitress was at fault and no fucks were given by her or anyone else working. Thanks a lot for the customer service, Blue Fin!",0,huggingface_baseline
"I will give the warning that I didn't actually get to see a dentist here. First of all, there was some discrepancies about when I should show up for my appointment. When I first scheduled my appointment, I was told to show up 15 minutes early which is the time that I put in my calendar. When I received my reminder phone call, I was told a time that was 20 minutes later than what I put in my calendar. I thought it was strange but figured I must have made a mistake so I showed up at the later time. When I got there, I had tons of paperwork (btw....since when does the dentist need your social security number?) to fill out which they seemed annoyed that I didn't show up earlier (even though they told me to show up later). They also hadn't sorted out things with my insurance company. They insisted that they could not bill my insurance company and that I pay up front and ask for reimbursement later. I thought this was very odd so I insisted on calling my insurance company there.  This whole process ended up taking so long  that I ended up having to reschedule my appointment. It took me just a few minutes to sort things out with my insurance company once I got home. I just wish that if they had issues, they would have called me to let me know ahead of time so I didn't have to worry about it when I got there.\n\nI will add that they were very kind about letting me bring my bike inside since there's not really any bike parking outside. But, I think I'd rather go to a dentist office that has their act together and is a bit more organized.",0,huggingface_baseline
"Have you played the game \""""Hook or no Hook\"""" here? \n\nIf not you should. I was here last week and I ended up playing a little BJ. The 2 guys that were already playing and the dealer were all playing this side game. It was real funny. Just about every 5 minutes, some lady would walk in and we all take turns guessing if she is a hook or not. You really have to look at the shoes. Most of the time if she has sensible shoes then she probably is not a hook, but I guess you never know. Many of these \""""Hooks\"""" walked straight from the strip entrance right back to the bathroom, which is past the BJ tables. One of the security guards even heard us playing and took it upon himself to check on one of these \""""lady's of the night\"""" that was in the bathroom for a LONG time. I don't know what ended up happening in that situation but it was just funny thinking about it again. This place is really cool and we have been here many times on other trips to Vegas. All I got to say is Burger King is really good after 10 beers at the BJ table. \nRemember to play \""""Hook or no Hook\"""" if you are in O'Sheas. I guess you could play this game at other hotels, but this hotel gave you more and more chances to play every 5 minutes....Good Times....",1,huggingface_baseline
"What a dump.  I had stayed here several years ago for a conference and was back in town this week for another trade show.  Instead of being at the Venetian or the Wynn, I was one of the few unlucky ones who got stuck at Caesar's.  \n\nLet's just do a quick rundown of what was crummy about my stay there:\n- Official check-in is at 4 PM but my room wasn't ready until 5:30 PM.\n- Room was in the Roman Towers which smells musty.  \n- TV was broken, 2 lights were out, 1 flickered, and there was no TV remote.  Not offered a room switch although I should have insisted on one. \n- Paul Mitchell convention with tons of young hairdressers who unfortunately were in the room next to me and got back drunk every night at 3-4 AM yelling & screaming.  Rooms don't have much sound insulation so I heard much of their conversation.  It also took the Front Desk over 15 minutes to send someone up 2 times to get to finally shut up.  I wasn't offered another room either or a comp.  \n- $25/day to use the gym which had the cheap eclipital machines, no rowing machines and a single bench press.  YMCA typically have more impressive gyms and equipment especially in regards to free weights.   \n- There is no express check-out.  It took over 30 minutes just to hand in my key & get my room receipt.    \n\nIt is clear as day that Caesar's has been really hit by the economic downturn & really been skimping as much as possible on room maintenance.  Also not a place that is business traveler friendly as evidenced by the disaster that is the check-in/check-out process.  It never was a great place for service but you frankly get better service from the Front Desk at a Motel 6.  \n\nThe only good thing about the stay was that the bed was comfortable & the bathroom had a shower & tub.  I would have just been better off staying at the Hard Rock or another place off the Strip instead.",0,huggingface_baseline
"First, let me say that I don't take any of my \""""good\"""" clothes here. \nI take my \""""good clothes\"""" to J Dry Cleaner on Indian School Road and 48th Street. Or, Kachina Dry Cleaners on Indian School and 36th Street. \nSecond, let me say that I don't iron (let the justification drum roll)...\nThird, I have to wear a uniform (poly/wool blend, in Phoenix, thank you very much) and clean that uniform almost after each wear. \nI take that uniform and \""""everyday\"""" clothes to Seville. \nBy \""""everyday\"""" clothes I mean jeans, shorts, and my husbands shirts that are cheap and frankly, gross Aloha shirts. \nThose are the only clothes I will take to this dry cleaner, because if something happens, frankly, I don't care. \nSometimes, my pants/jeans/shorts are creased down the middle like I want them (and always request them to be done as such). \nSometimes, they're not. \nSometimes that uniform looks pretty good. Sometimes, it doesn't. \nI've taken our cotton shirts/blouses in for laundry service, and they looked aweful...\nI use their coupons for $1.99 each item, which is the only reason I can justify using this cleaners. They're just not that good...\nBut, then again, it saves me from ironing...",0,huggingface_baseline
"Lil Kickers is best to be avoided.  My son has said on two occasions he didn't want to go back for very good reasons.  When he was two, he had a very inexperienced \""""coach\"""" who had difficulty keeping up with a very large class.  For example, when his class was at the other end of the field, we saw her take aside my son and give him a \""""time out.\""""  We asked what happened, and she said he \""""accidentally tripped another child.\""""  Clearly, the very young coaches there do not understand what a time-out is. My wife and I were baffled, and so was my son.  \n\nSo we left, and waited a year.  But, they still have significant problems in my opinion.  We came back with our 1.5 year old daughter and 3.5 year old son.  My daughter's class was frequently cancelled when other parents stopped coming.  They would put my daughter in with the older kids and she simply couldn't keep up.  She was much smaller and, though well developed for her age, she couldn't keep up with bigger children.  Money and time wasted. \n\nLast, we signed up for a classes that begin this week but were subsequently cancelled because of lack of interest.  They *refused to refund our money* for a class they canceled, telling us we would have to go on another day.  We have a difficult schedule, and will not be able to make any other times.  We arranged our scheduled around the previous day and time they offered.  Very frustrating!\n\nIt's best to simply avoid this place.  We were naive to keep re-enrolling.  Shame on us.",0,huggingface_baseline
"I have heard good things about this place but I can't get a table in less than 2 hours ( I have tried 3 times).  The fact that they dont take reservations is highly annoying, I have made my last attempt to eat here, very very very frustrating.   Unless you want to spend your entire night waiting for a glorified big mac, I say skip down to Tessaro's where youll get a seat in a much timelier fashion.",0,huggingface_baseline
"A really nice club with cool lighting and a few different rooms to explore. However, it's just too small & cramped for the large crowds they let in--you can barely move on the dancefloors and it's a constant struggle to stay afloat as people bump into you every few seconds. Merp!\n\nWe got in for free/discount with a promoter and got here early but still had to wait a long time and deal with hella lines to get in. That's to be expected for such a popular club for sure, but I usually don't have such a long wait at Marquee.\n\nPauly D DJs here a lot - does that excite anyone? Not me ;)",0,huggingface_baseline
"I've been going here for years! Love it! Here are my favorites:\n-Chicago Gyros ( of course ) :)\n-Chicken Gyros\n-Chicken Plate (yum)\n-Greek Salad with chicken (when your on a diet this is good dish to eat)\n\nAlso, their Tzatziki sauce is delicious and so is their hummus. \n\nIf you've never been, go now! You won't be disappointed.",1,huggingface_baseline
Well....My daughters and I decided to try out a new place. I wish we hadn't .\n\nMy Pinot Noir was great. One of my daughters had a pizza and it was tasty. The problem we had was the Napa Short Ribs were good but came with a long hair on the plate.\n\nI pointed this out to the waiter and she was very apologetic. She removed the plate and offered to bring out the same entree. \n\nManager came by and was very sorry to hear about the stray hair.\n\nI was very disappointed that they did not comp my daughters meal.....Or at least offer to comp a portion of the meal in a situation like this.,0,huggingface_baseline
"This is one of the best places to shoot for newcomers to range shooting; the ROs are great and the lounge is comfortable with FREE refreshments with a day pass.\n\nGVR has a small but interesting inventory of accessories for sale.\n\nDuring my first visit, I was given a tour of the facilities by their Assistant Manager, Kim Smith and was significantly impressed to the point that I am considering joining their club: larger lounge area, work out area (so that you can practice shooting under physical stress) and other members only amenities.\n\nThe ROs are near by but never intrusive and one even gave me some shooting tips!\n\nOh: and the facilities are clean and well maintained...\n\n...and speaking of clean: GVR will ultrasonically clean one gun FREE with a day pass: AMAZING!\n\nThere is a lot of value in a day pass at GVR so I highly recommend them.\n\nOne last thing: GVR has \""""GVR TV\"""" dedicated to videographing events and \""""Guns of the Month\"""" reviews that I find helpful and informative...",1,huggingface_baseline
"Worse customer service ever, the only other review is from the owner Joshua Simon.  His dad is a lawyer and will try to sue you once they don't live up to what they promise.  They are a total rip off.  Go to phonepower.com been with them since I switched and not 1 problem and have saved thousands of dollars",0,huggingface_baseline
"I am frequently near the Camelback and 32nd St area and this place has become my favorite place for a cup of joe...or an americano to be exact. Great little place, always busy - but in a good way, no long waits - they provide service outdoors as well as indoors. \nAlways greeted by friendly staff and fellow customers are always willing to chime into other peoples conversations - overall great atmosphere. Plus their banana bread is dynamite! highly reccommended by this yelper.",1,huggingface_baseline
"You people are f-ing nuts.  This place could not be more Americanized and could not taste more like cafeteria food.  It looks like most reviewers gave stars for how cheap the food is.  \""""half off drinks!\"""" wow, that helps me figure out if this place serves good food or not.  Is Greek beer supposed to be warm and flat as well?  Service was terrible.  Food came out very fast, but it was cold which led me to believe it was sitting there, prepared ahead of time.  Ugh.",0,huggingface_baseline
"I feel bad bashing what is obviously an old, well respected fixture of the Park Road shopping center. But I gotta do it. \n\nThe decor is so great, so checkered, so old school diner. Lingering smoke, very intense. Mirrors and bored hostesses. Awesome.\n\nFor a vegetarian, this place is optionless after 11 am (an no, they won't fix you an omelette if it's 11:10 - them's the breaks) other than the veg plate and an amazingly, insanely bland egg salad sammich. So that's what we got : egg salad on white (there was no mayo, no herbs, no nothin going on here) with a pile of diner fries, good fries, and a veg plate - 3 slices of tomato, 4 banana-tasting slices of fried to liquid zucchini, three broccoli florets with a somewhat creepy \""""hollandaise\"""" dripping into a pool at the bottom of the bowl. For 6 bucks.  \n\nThere's so much better food to be had in this area (hell, even this shopping center) for the same price or cheaper.",0,huggingface_baseline
"**Confession: The seafood @ this spot is absolutely amazing!!!!!**\n\nOf course a pescetarian like myself is always in the mood for yummy seafood. A few weeks ago, my sis recommended that me & a friend check this place out for din din. OMG, I fell head over heels in love! \n\nIt's always a good sign when you walk up to a place & there are people lined up outside the door, waiting to be seated. There was also a large number of people who placed to-go orders, so this place was jumping with business! We decided to grab a bottle of wine (Fetzer Riesling) while waiting for our table and all of the staff there were really friendly & funny. I was joking with the guy who gave us the wine before we even had a chance to sit down. LOL\n\nIt was Friday night, so like us, most of the folks dining there were already pretty tipsy (as they rightfully should be). Wheee! :-D I remember joking around with a female waitress who was serving a table full of guys about them having another round of drinks! I also interacted with our adorable server before we were seated & decided I wanted to sit in his section. I let the hostess know & she was completely cool with it. All of the fun, goofy interaction with the staff was the 2nd indicator that we were in a good location.\n\nFinally, the food. You select your seasoning, pick a spice level, & select your items. We opted for the Hot N Juicy Special (combo of Louisiana style, cajun, garlic butter, & lemon pepper), Extra Spicy (Hot Hot Hot!!!), & ordered crawfish, shrimp, lobster, & crab (hooray 4 seafood!). The crawfish comes with 1 head of corn on the cob & a red potato, so you can add additional corn & potatoes to your order as needed. All of the food comes marinated in clear plastic bags, so you literally open up the bags and dig in! Everything was seasoned & marinated to perfection! It was hot, spicy, juicy, & delicious as advertised. The service was also impeccable from the moment we stepped into the place! It was one of the server's last night there so we ended up taking silly pics in her memory since she was working instead of enjoying a moving away party. I think I ended up taking pictures with the entire staff by the time the night was done. Silly me! LMAO \n\nWe ordered shrimp, crawfish, corn, & potatoes to go for my sis since she wasn't able to make it down there with us that evening. Those leftovers were still delicious the following day. :-) I was back in Vegas this past weekend (the place was packed again on Sunday night) & ordered takeout for dinner one evening because the food is absolutely fantastic! Looking forward to eating my leftovers tonight & making plans to visit some of the other locations soon.\n\nBe sure to check this place out next time you're in town. You're sure to love it as much as I do! :-D",1,huggingface_baseline
"JackBeagles has recently become my \""""go-to\"""" for a weekend breakfast...it's like a Budweiser: always fills me up, and never lets me down. \n\nI think it's always a good idea for a restaurant to keep a simple menu, execute a couple of items that you do really well, and don't overcomplicate or spread yourself too thin by trying to appease everyone. I think JBs really embraces this concept; they stick to a few basics, throw in a special or two, and keep the prices very reasonable. \n\nAs for the building, I've always just walked in the front door (push don't pull), and sat right at the bar. I'd probably just classify it more as \""""counter-service\"""" than bar, as the kitchen is visible and somewhat open, and the service up front has always been efficient. Side note: I like that the coffee mugs are just a random assortment from local businesses that they probably got for free...It's kinda like a koozie, it's always better to collect them rather than buy them.  \n\nThe inside has a real laid-back vibe, and you'll usually catch a couple of people at the bar completing a crossword puzzle, or just there sipping on some coffee. Striking up conversations with others is typically easy & comfortable. \n\nAs mentioned before, I've only been for breakfast---but I'll definitely check out their lunch/dinner options if I'm ever bar hopping around NoDa some night.",1,huggingface_baseline
Great family-friendly attraction in Las Vegas that is educational and provides a lot of variety with it's seasonal festivals.  I'm a member and continue to enjoy it year-round with the kids.,1,huggingface_baseline
"The food wasn't as great as I thought it would be, and wasn't worth standing in line for more than an hour and a half.  The steak was tough, the Kal-bi was cold, and all they had was snow crab legs.  We paid over $100, including tip, we expected better.  We could have paid less at the Rio and gotten more seafood, including lobster.  \n\nThe wine and beer station was great!  I hit that station a few times after our very long wait in line!  SMH\n\nTHE LINE-  This is why they get the lone star rating.  General buffet line treatment was horrible!  There were no benches lining the wall, and there was space for it!  The VIP line moved quickly, and they had seats in their waiting area (the thought of \""""we are the peasants waiting for the remainder of the VIP's food\"""" ran through my head).  An older woman almost fainted from standing so long.  I'm not that old, but I was wearing 1 inch heals and by the time we were at the front, my shoes were off.  Usually, after you pay the cashier, you get seated a few minutes later.  We ended up waiting an additional 40 minutes after payment and we were only a party of 3.  When we got in the dining area, we noticed the back area wasn't full and a lot of the tables needed to be bussed.\n\nBased on our awful waiting experience, and the fact that they have no handicapped line ( it's a good thing my Autistic son wasn't with us), we give it a piss poor rating.  SHAME ON YOU STUDIO B!!!  PUT SOME BENCHES ALONG YOUR WALL!!!",0,huggingface_baseline
"Auf dem Weg vom Guesthouse in die Innenstadt bin ich immer an Millers Sandwich Bar vorbeigekommen.\n\nIm kleinen, eher einfachen Laden gibt es eine gro\u00dfe Auswahl an Sandwiches (eher Subs), Salaten und anderen Gerichten zum schnell essen.\n\nAlles wird frisch zubereitet und auch Sonderw\u00fcnsche werden erf\u00fcllt. So kann man zum Beispiel auch sein eigenes Sandwich stylen. \""""Sag was du magst und ich tu es drauf\""""\n\n1 Sandwich (in der H\u00e4lfte geteilt) hat mir f\u00fcr 2 Mahlzeiten vollkommen ausgereicht.\n\nUnd das alles f\u00fcr einen ph\u00e4nomenal g\u00fcnstigen Preis: Die Sandwiches gibt es ab  \u00a32,30",1,huggingface_baseline
"So good! I went here today for the first time with my friend. I got two enchiladas (corn tortilla) one with short rib, the other with green chili pork. I got half red sauce, half green sauce, with jack cheese. I also got the sour cream type stuff on top. They were both absolutely delicious, and I can't wait to come back! The service wasn't the best I've ever had, but hey, I'm not going there to make friends, I'm going to eat delicious food!",1,huggingface_baseline
LOVE this place. Very spacious with a helpful staff. Tables and chairs were set up for us by the stall. Bags plus bucket and mop for clean ups. Very nice folks. The dogs had a blast.,1,huggingface_baseline
"So sad to see this place close its doors. This was one of my \""""go-to\"""" places for me to take my daughter out for a quick afternoon lunch if I happen to get out of the office early. The food was always tasty, and the crew always friendly. I particularly liked the tacos and any/all of the dogs.\n\nBest of luck to everyone in your new endeavors. We wish you much success!",1,huggingface_baseline
"Valpak sent a coupon that said in no uncertain terms that Youfit was offering a free month or discount if two people sign up.  NO OBLIGATION and no ** for further restrictions.  I walk in, get the tour from a nice young Marine, and then ask about the coupon.  He doesn't know since he is new.  He asks Ryan, the ACTING manager who doesn't know his a** from his other a**.  He sits in the \""""Manager\"""" room facing me a few feet away and calls this GM.  He doesn't even have the courtesy to walk from around the desk to speak with me personally even though I am standing there watching him.  I could have had a normal conversation with this guy, that's how close we were.  It was like watching a clown act.\n\nFast forward...I'm signing up with Marine guy who is taking my information.  Red Ryan  (red hair) walks over with chest puffed out and tells me that I have to pay $50 to sign up in order to get the free month.  I debate this and explain that there is nothing uncertain about the offer.  He spatters out some \""""facts\"""" which make no sense and when I challenge them on him he says that it's just the deal.  He didn't even know about this deal before I had walked in.  ACTING manager?  How apropos- BAD acting.  He goes to make another call to the GM and confirms this with me, much nicer this time, that I have to sign up in order to get the free month.  Wow.  \n\nBAIT AND SWITCH...either by Valpak or this \""""gym.\""""  Important to note that I am not sure who in their right mind can work out at this place with the bright green walls, purple and green equipment, green employee shirts...AAAAHHHHHH!  It's just awful.  \n\nThey wasted my time and made me miss the car wash.  Damn them.",0,huggingface_baseline
"The bf got his truck washed here and raved about it!  He got an oil change, car wash, and leather treatment for his car.  It did look amazing when I saw it right after the wash.  I was impressed.\n\nSo, I went this past Friday to get my car washed. I got \""""The Works\"""" car wash.  I will say that the outside of my car did look fabulous when it was done.\n\nHere's where they went wrong:  First, IU was informed that my car was not shiny like it is supposed to be.  The guy compared my car to a freshly waxed black car.  Of course my silver car isn't going to look the same as a black car that just got waxed!  I was irritated to say the least.  Second: When my car was \""""finished\"""" I went over and got in.  As I started the car, and pulled away from the drying area, I realized the dash of my car was dusty.  It had never been wiped down.  What car wash vacuums a car but doesn't wipe off the dash?\n\nLooks like I'll be going back to Los Olivo's or Danny's for my future washes!",0,huggingface_baseline
would never go back i went to have photo facials done by sierra she burned my face and im still doing everything i can to fix her damage i have to wear so much makeup and cover up now and its still there doing tons of treatments and it dsnt fade thanks,0,huggingface_baseline
"Dear foodies,\n\nAs many of you may know, I do not normally give a restaurant or bar less than 3 stars. I must give this place 3 stars because their beer selection is very limited and boring. \n\nThe lemon drop martini that I ordered was prepared pretty well, but did not blow my hair back like at some other places. \n\nLastly, the food... Well, as a foodie that loves to cook and explore in the kitchen, I was underwhelmed by the tasteless dough that they use for their flatbread pizzas. I have made better pizza at home than this place. I have never had such lackluster pizza in my life; I ordered the vegetarian pizza, which they claim has garlic, spinach, onion, tomatoes, etc without the \""""special topping.\"""" I requested that the \""""special topping\"""" be placed on the side. The pizza came out and I asked the bartender, where is the garlic, she said that the garlic is only found in the \""""special topping.\"""" The \""""special topping\"""" consist of garlic powder, onion powder, and black pepper. How tacky and unappealing. Where are the real pieces of garlic? Also the other veggies present were scarce and lacked in flavor as well.\n\nI needed to wash down the nasty pizza and ordered a pumpkin pie vodka drink and that was yummy. But, no one could go wrong with this since it only consisted of pumpkin pie vodka, ice, and seltzer water.\n\nThe live jazz band made the experience tolerable but I will never good back. I was initially excited since I had never been here prior to that night.\n\nYikes!",0,huggingface_baseline
"I have definitely been getting some good dissertation writing done here lately, and it's very near my house (bonus for me) and Parc Laurier (bonus for everyone!). When it comes to coffeeshops, I have very basic criteria - the coffee has to be decent and the music has to be good. This place scores high on both counts. \n\nOther weird criteria? Perfect blend of silence and noise - it's one of those places where you're fine either having an animated conversation with your buddy or racking your brain over post-structuralist theory. I know it seems superficial, but that's a hard thing to accomplish. Some of my favorite caf\u00e9s in town are lovely until one person starts telling their life story super loudly. That has never happened here.\n\nMajor bonus - the service is good and the staff is pretty friendly. (Dear the rest of Montreal, these guys are doing it right.) I'm giving four stars instead of five because my mind isn't blown away or anything. Also, because I had some soup here a while ago - asparagus, I believe - and it was basically so-so, but certainly nothing that I would run away from and definitely reasonably priced. I would add another half point if I could. \n\nI've never had a problem with the Wifi, which is great. \n\nAs far as caf\u00e9s in this area - this one is my top pick.",1,huggingface_baseline
"Thank goodness this meal was paid for with the expense account because it was basically a sit down Panda Express with fancy cocktails. \n\nYou know that taste you get in your mouth when you've eaten too much sweets... yeah, expect to get that after dinner here.",0,huggingface_baseline
The only place I go for a nice lunch on Mill. Two words: Beet Salad. Thank me later.,1,huggingface_baseline
I am sorry to say that this place is nothing close to what it once was. The service my wife and I encountered was terrible and the food was below average. There are a ton of other places very close to Del's that will offer up better Italian food if that is what you are looking for.,0,huggingface_baseline
"Well I have no idea why this business has a good rating, the sushi was some of the worst I had in vegas.... The rice was falling apart in the soy sauce that I was dipping it into like i've never seen before.  My girlfriend got a tamago sashimi and she said it wasn't that good at all.  The sushi was prepared pretty quickly and the waiters were alright, although He forgot to refill my drink the whole time and we had to wait for the check for awhile... it wasn't even that busy also.   All these 5 stars are baffling to me, this place isn't even close to that.  \n\nOH and also I got an appetizer and I didn't get it into I was done with 2 rolls of sushi.... so I wont be going here again, i'll stick to my regular places.",0,huggingface_baseline
"On a visit to Las Vegas, with my Husband, he was craving a Good Hamburger, and he liked that Blondie's had alot of TV'S to watch Sports, so we decided to eat there!  WRONG CHOICE !!!  my husband had Sliders, that tasted good, but was way OVER priced,  and if he would of wanted french fries, they would of been, $6.00, I wasn't that hungry, which was a good thing, because all I ordered were the chips and salsa, and they were $5.95, I had a Margarita that was served in a plastic cup for $8.00, and the coke's are $3.95, oh! they only serve bottle water, and charge you $1.00, they say it is for charity?  We would never go back to this Restaurant !  Oh! they have Happy Hour!  which is $20.00, all you can drink, Domestic Beer and Well Drinks, which is really not a very good idea, when someone is young, and dumb !!!  I would say the only good thing about this Restaurant are all the TV's if you are a Sports Fan !",0,huggingface_baseline
"I went here yesterday for lunch with my Dad. The place was hopping!! There was a 20-40 minute wait, but, luckily, we found two seats at the bar. The restaurant is cute and the bar was a nice area. We ordered the steak panzanella (sp?) salad and the pepperoni pizza. Both were very good! I liked the steak in the salad, it was cooked to around medium I'd say and sliced thin, it was very tender and tasty. The dressing was great and the salad was fresh. The pizza was also very good, although a bit greasy. The pepperonis were the size of small saucers... which was awesome! They were perfectly spiced. The whole pizza had a lot of flavor, and I liked how the pepperoni came with basil on it. The sauce was also flavorful and delicious. I thought the place was fairly expensive, but I would definitely come back here again. And I have leftovers to eat today... woot!!!",1,huggingface_baseline
The weekend menudo was tasteless.  So did the birria de borrego.  not quite understand how Lindo Michoacan can serve meals that bad  Prices are outrageous comparing to other Mexican restaurants.,0,huggingface_baseline
"Dear Hash House,\n\nYes I went to you by accident thinking you were that other hash house.. But I still ended up staying and not mentioning it or causing some awkward public scene. You probably knew I was looking for the other hash house and maybe that's why I got the cold service from you.\n\nThe waitress (owner?) seemed like a real nice down to earth lady with the other customers who were most likely regulars. But she gave us about 60 seconds worth of attention the whole time and we just quietly ate our food and left.\n\nThe food was simple, I had eggs, waffle, and a bacon. It wasn't all that flavorful, but edible and decent.\n\nSorry for making the mistake,\n\nEd",0,huggingface_baseline
"this was my first pavement experience, and i was pretty impressed. prices are totally reasonable and there are tons of cute items. however, there were definitely some total duds in terms of wearability and price. $40 for a t shirt? no thanks. but that was an anomaly for sure.\n\nadditionally, service is kind of laissez faire. i walked out with a pile of clothes, but my pittsburgher friend said that she never buys things there because she always feels ignored by the sales staff. i can see that; it was definitely not the friendliest or most helpful service.",1,huggingface_baseline
"The worst place!!!!!\n\nMy family and I were in Vegas in june of 2012 for the weekend, came here after a night out - thought it'd be a nice fix for sushi. Really couldn't have been more wrong...\n\nService was horrible, the guys leading this place pay more attention to their friends than paying customers. Also, horrible at taking orders - missed about 3+ orders out of our group of 10. One of us didn't even get out order at all! And one thing, I myself ordered the Avocado lover roll; it's not even a roll! It's basically a big chunk of avocado! $13 for that was definitely NOT worth it. That order didn't even come until much later, the guy taking the orders said he \""""didn't get that one\"""" when that was the first freaking thing I wanted in the first place! Shouldn't have even ordered it at all...\n\nThis place is overpriced and so unprofessional. We all hated it.",0,huggingface_baseline
"It's.... gross!  It's Sugar is a cute looking candy stop in the mall that is filled with candy and novelty gifts.  In actuality though, it's a  showy store front for incredibly low-quality candy at ridiculous prices.  I bought a small bag the other day ($8 for a tiny bag) because it I thought it would be fun to take some to my fiance but in the end, I threw everything away.  Of the much variety I had, only a few were worth eating.  Everything else was some imitation junk for familiar favorites.  \n\nFor example, the chocolate covered peanuts are the lowest quality I've ever tasted.  The caramels are gross.  The red nibs that look like Red Vines... inedible.  I could go on... Only the bins that was specifically labeled with brand names like 'Chewy Spree' and 'Peanut M&M's' were of any quality.  Oh, and I guess the jelly frog types of candy were decent.  \n\nIf you end up in this trap, only pull from bins that have name brands labeled on them.\n\nLast note... the girl behind the counter wasn't very friendly... which probably didn't add to the experience.  Her fake 'have a sweet day' when we checked out didn't make up for it.  Advice: if you don't love kids and interacting with people, you probably shouldn't be working in a candy store.  \n\nDEFINITELY won't see you there.",0,huggingface_baseline
"I'm from Montreal and oddly enough I had never heard of this resto until recently. So I went here for the first time this winter after I saw it on Anthony Bourdain and bf from SF has been dying to try the famous foie gras. It was everything we imagined it would be, fat, fat and more fat, but oh so delicious. The resto is really small, no signs outside, packed like crazy, very charming and casual setting. Les crosmesquis de foie gras was out of this world! It was a foie gras explosion in your mouth. The duck in a can, scary but unbelievably tasty. Everything is heated in their wood stove oven and the foie gras poutine will give you a clogged artery but definitely worth the experience.",1,huggingface_baseline
