text,label,source,restaurant,stars
"I went here by myself, they directed me to the bar. Santiago the bartender was awesome! He gave recommendations an awesome conversationalist! Overall the experience here was lively and casual at the same time. It’s great for a good drink at the bar at nice pace!",1,google_maps,Boucherie Union Square,5
Came on Valentine’s Day and expected the usual rush and busy atmosphere. There was a busy atmosphere but what I did not expect was to be completely forgotten about. My bf and I sat down at 9:15 and ordered apps right away. Then we had to ask 3 diff waiters for our waiter to order dinner. Once we did we waited over an hour without the main course. I had to go up to the host and ask what time the kitchen closed bc I knew our waiter forgot to send our food and i did not want to leave without our food. Then another waiter had to grab our waiter and remind him we were his table. He then rushed to the kitchen and they made our food so unbelievably mid. My bf steak was still mooing and my salmon had absolutely no garnish or presentation. We felt with it and when it came time for the bill we honestly thought somthing would be comped bc we ordered our food at 9:45 and got dinner at 11:15. Nothing was of course and we paid the $200 lousy tap and tipped. Would not recommend this place to anyone ever. Was horrible experience and poor customer service. Throughout the dinner if we wanted a drink or more bread we had to ask 3 times minimum. So many great places in NYC don’t bother here.,0,google_maps,Boucherie Union Square,1
Adam was the best! So attentive and made the best espresso martini!,1,google_maps,Boucherie Union Square,5
Great restaurant for a date night dinner,1,google_maps,Boucherie Union Square,5
Ben was an awesome server and the food was awesome,1,google_maps,Boucherie Union Square,5
"Great experience! Adrianne really took care of us on an especially busy day, 10/10 service.",1,google_maps,Boucherie Union Square,5
Adam is the best! The bartender that gives u the right vibe! Would come back every time!,1,google_maps,Boucherie Union Square,5
Amazing vibes and amazing staff,1,google_maps,Boucherie Union Square,5
Adrianne was great! Professional and friendly,1,google_maps,Boucherie Union Square,5
"Boucherie in Union Square was such a fun time! Great vibe, tasty food, and overall just a really enjoyable spot. Adam was an awesome server. He was super accommodating, friendly, and on top of everything we needed. He made us feel taken care of and we would happily go back!!",1,google_maps,Boucherie Union Square,5
Adam,1,google_maps,Boucherie Union Square,5
Adam was great!,1,google_maps,Boucherie Union Square,5
"We LOVED Adam!!!! Green hour on a Friday, nothing better!!!",1,google_maps,Boucherie Union Square,5
Adam was great! The space is welcoming and the ambiance is elevated.,1,google_maps,Boucherie Union Square,5
Diego the 🐐,1,google_maps,Boucherie Union Square,5
"Diego is an amazing server, love his energy and the good was also great!",1,google_maps,Boucherie Union Square,5
Diego was our server and he was amazing!,1,google_maps,Boucherie Union Square,5
"I love this place, I come all the time!!",1,google_maps,Boucherie Union Square,5
Delightful evening.  Duck confit was spectacular.  Ask for Diego!,1,google_maps,Boucherie Union Square,5
Food and atmosphere was amazing! We went for restaurant week and the portions didn’t disappoint! Diego was our server and he was so friendly and accommodating. Service 10/10!,1,google_maps,Boucherie Union Square,5
Diego was wonderful- food was delicious!,1,google_maps,Boucherie Union Square,5
Love the HH at the bar! Bartenders are super friendly and know how to make a delicious cocktail.,1,google_maps,Boucherie Union Square,5
"This is our go to spot for happy hour and dinner in the neighborhood. Staff are great, beautiful space inside, and love most of the menu!",1,google_maps,Boucherie Union Square,5
"Mike was an amazing bartender. I loved the food and drinks as well, but I would definitely come back just because of him.",1,google_maps,Boucherie Union Square,5
"Santiago & Mikel were great looking after us.
We have been a few times, always great!",1,google_maps,Boucherie Union Square,5
DIEGO🥳🥳👏👏🙌🙌🙌🙌🙌🙌🙌,1,google_maps,Boucherie Union Square,5
"Amazing service!! Great atmosphere, dropped in no reservation and Adam and Parvic really took care of us.",1,google_maps,Boucherie Union Square,5
"Adam parviz is a great barman.
Great hospitality hands down.
Attentive, friendly, relaxed.",1,google_maps,Boucherie Union Square,5
Adam,1,google_maps,Boucherie Union Square,5
"Most restaurants are expensive nowadays but this one I can actually say was worth it. The food, service, and atmosphere were just incredible. The steak was cooked to perfection and the french onion soup was divine. The staff was also so charming and attentive. Would definitely come back for special occasions, dates, or dinners with the family.",1,google_maps,Boucherie Union Square,5
"We celebrated a birthday lunch at Boucherie Union Square before visiting Anne Frank, The Exhibition at the nearby Center for Jewish History. Our server, Gaudi, provided wonderful service with friendly and pleasant conversation, excellent recommendations, and a special birthday treat for my husband. I had French onion soup, with croutons and Gruyère and the Le Croque Madame with Jambon, Gruyère, egg, and petite salade, both delicious. My husband had the Beef Bourguignon, a Traditional French braised beef, with carrots, mushrooms, bacon, and pommes purée. After these delicious dishes, we enjoyed a special birthday treat as well as a Boucherie book with history, photos, and recipes! Thank you, Boucherie and Gaudi!",1,google_maps,Boucherie Union Square,5
Adrianne and Mehmet is best. They were very attentive and friendly. The food was also very delicious,1,google_maps,Boucherie Union Square,5
"Adrianne is best kind server , she took caring of everything",1,google_maps,Boucherie Union Square,5
"Really enjoy this experience for a laid back, extremely fresh and well serviced meal.  While there are many elegant Italian places you can eat in Manhattan, Eataly provides a fun atmosphere, great service and as authentic of food as you will find.  Would definitely come back",1,google_maps,Eataly,4
"We visited Eataly NYC Downtown - La Pizza & La Pasta to celebrate my daughter’s 12th birthday with a party of nine this Saturday. We had a 3:00 PM reservation and arrived a little early. I informed the hostess that we had purchased a birthday cake from Eataly’s pastry counter to bring out at the end of the meal, and she said it would not be a problem.
Our server Patricia was attentive. When the meal ended, she politely informed me there would be a cake-cutting fee, which I immediately agreed to. That was completely reasonable.
Unfortunately, the experience was disrupted by a manager named Simon. As I was placing candles on the cake, he abruptly approached and said, “You can’t bring outside food, you will be charged.” I explained that Patricia had already informed me and that I had agreed to the fee. I also expressed that I did not appreciate his tone and suggested that he could take a cue from Patricia’s courteous and professional way of communicating with guests.
Simon then waved his hand dismissively and announced, “I am the manager and you will be charged.” I again reiterated that I had no objection to the fee whatsoever; my concern was solely with his tone and approach. He responded by waving his hand dismissively in my face and telling me to “just relax.”
When you are paying for a full meal for nine people to celebrate a child’s birthday, a cake fee is nominal in comparison to the bill. The fee was never the issue—his rude and arrogant manner was.
Perhaps Simon is accustomed to dealing with tourists and believes this behavior is acceptable. It is not. His conduct created tension that was felt by everyone at the table and overshadowed what should have been a joyful family celebration.
Patricia provided attentive service, but the behavior from Simon as management at Eataly NYC Downtown - La Pizza & La Pasta was unprofessional and disappointing. I hope management reviews this incident so future guests celebrating special occasions have a better experience. Simon would benefit from additional training in guest relations and professional communication.",0,google_maps,Eataly,2
"Always the best of Italy ...
Great Sales & Deal",1,google_maps,Eataly,5
"Llegamos a la 9 pm y nos dijeron que en 10 min cerraban..? Era obvio que no nos querían atender porque en los horarios dice que cierran a las 11 pm, so…?",0,google_maps,Eataly,1
"I took a tortellini class with Riccardo and Patty, and it was great! They were super entertaining and educational and now I can make delicious pasta myself, I definitely recommend taking their class!",1,google_maps,Eataly,5
"We had dinner at Vino and the service was honestly disappointing. There was no attentiveness at all, if you had a question, no one seemed interested in helping. At one point  we literally had to hand our plates to a support staff member ourselves. Our server only came to the table when we asked for the check and even it took 15 minutes to pay. Mandatory 20% tip for a service like this? ?  ?",0,google_maps,Eataly,1
"I’ve been to Eataly 3–4 times already, and it never disappoints.

What I love is that you actually hear Italian spoken there — many of the staff are Italian, which adds to the authenticity of the whole experience. The ambiance feels lively and genuinely European, and the quality of the food consistently delivers.

I highly recommend the tortellini — I enjoyed every single bite. It’s the quintessence of what good pasta should be: simple, balanced, and deeply satisfying.

The view over the city makes the whole experience even better.

Enjoy every bite. 🇮🇹🍝",1,google_maps,Eataly,5
We took a cooking class making tortellini and it was phenomenal!! The teacher Ricardo was so much fun and educational. His charming accent and personality made our night. Patty the Deus ex machina was the real boss. Grazi,1,google_maps,Eataly,5
"We took a pasta cooking class and it was absolutely amazing. The chef Riccardo Costa was super friendly and knowledgeable and he truly made our night!! He had so many little stories to tell and great Italian cooking expertise, I‘ll definitely incorporate many of the cooking life hacks he showed us into my cooking! The food and wine was also great — shoutout also to his friendly coworker Patty who helped to support all of us learners during the class! They really made an unforgettable night for us 😊😊 Great as a date, but also if you‘re just with friends :)))",1,google_maps,Eataly,5
"We had an absolutely fantastic cooking class at Eataly on Liberty Street in New York! A huge thank you to Chef Riccardo Costa and his wonderful coworker Patty for such an unforgettable experience.
During the class, we learned how to make fresh pasta from scratch, and it was truly amazing. Chef Riccardo explained every step with great passion and professionalism. You can immediately feel how much he loves Italian cuisine, and he made the whole experience both fun and educational.",1,google_maps,Eataly,5
"Eataly estuvo excelente, una buena experiencia, comida y bebida muy recomendable. Vale la pena",1,google_maps,Eataly,5
Wow. Both the dishes were fantastic. The pizza was cheesy and the fettuccine was so buttery. I literally scooped the last bit of that truffle butter with a bread. Highly recommended. Will visit again.,1,google_maps,Eataly,5
"I absolutely love this place! The ambience is so upbeat! So may people walking around shopping or simply enjoying a glass of wine as they are shopping. The main issue I had it was that I couldn’t make up my mind on what to eat. I have been here so many times and yet, I always go through this. I ended up buying a pasta dish and sat by myself in a quieter area. I had the company of a tiny bird who seemed so out of place here, but nevertheless I truly enjoyed his company.",1,google_maps,Eataly,5
I can’t believe Eataly is serving day old bread. This JFK airport location does not have the same quality.,0,google_maps,Eataly,2
"I recently visited Eataly for the first time, and I was amazed by the experience. It’s like stepping into Italy itself. The deli counter is full of authentic cheeses and meats, and the freshly made pasta is to die for. I can’t wait to return and try more!",1,google_maps,Eataly,4
The experience at Eataly World Trade Center was amazing.,1,google_maps,Eataly,5
"What really stood out here was the atmosphere. The lighting, music, and layout created a space that felt lively without being overwhelming. It was easy to enjoy conversation and stay present.

Nothing felt rushed or disorganized, and the staff helped maintain that relaxed energy throughout the visit.

As a travel streamer, I’m always paying attention to places that feel memorable for the right reasons.
Follow me on Instagram @AutumnTheNomad",1,google_maps,Eataly,5
Piękna restauracja z widokiem na WTC. Za to oczywiście sie płaci. Jedliśmy tam pizze i paste. Rachunek trochę nas zaskoczył... ale to jest NY...,1,google_maps,Eataly,5
Nice store. A lot of Italian options and great food.,1,google_maps,Eataly,4
Hosted,0,google_maps,Eataly,1
"Best Italian I’ve visited in NYC. Service, food and view were awesome. Then, you can shop for stuff! Sweet.",1,google_maps,Eataly,5
"Restaurante con una vista privilegiada, comida deliciosa, un deleite para elmpaladar, ambiente 100% Italiano, niños felices por la comida, además, está rodeado de otros comercios, por ejemplo, sales y puedes comer helados, repostería o frutas frescas",1,google_maps,Eataly,5
"I bought a fruit box on January 20th with an expiration date of January 22nd, but all the fruits were sour, showing clear signs of fermentation and spoilage. Both kiwi and strawberries were rotten, forcing me to throw away the entire box. For a store with such a premium reputation and prices, this is completely unacceptable.",0,google_maps,Eataly,2
Awesome place to eat and drink very good coffee.,1,google_maps,Eataly,5
"Dopo la visita di tutta l'area del WTC siamo andate qui a mangiare. Eataly è una garanzia. Noi abbiamo preso ciò che ci andava e poi ci si siamo sedute nei posti a disposizione. Tutto ottimo. Anche il caffè Lavazza è buonissimo. Se volete pranzare, anche con la pizza, la vista del ristorante su tutta l'area è impagabile. È un posto che vi consiglio.",1,google_maps,Eataly,5
Overpriced pizza (it’s not even that good) and the cashier’s attitude was awful.,0,google_maps,Eataly,2
"We stopped here for a short break and were lucky to find a table! The baking goods were fresh and tasty , the coffee a little less….",1,google_maps,Eataly,4
"I visited Eataly recently and overall had a pleasant experience, though with mixed feelings. The place is large and lively, combining an Italian market with several food counters — pasta bar, gelato, pastries, coffee, and ready-to-eat options — which makes it convenient and appealing at first glance.

I had a small salmon sandwich that cost $12, and while it was good, I personally found it a bit overpriced for the portion and quality. In general, prices felt quite high compared to what you actually get.

That said, the atmosphere is nice and enjoyable, especially if you’re stopping by while exploring the area. It’s a comfortable place to sit, take a break, and grab something quickly. However, it does feel more tourist-oriented than truly authentic Italian.

Overall, it’s a good option for convenience and variety, but not necessarily for an authentic Italian food experience.",1,google_maps,Eataly,4
Had the fettuccine Alfredo made infront of us. It was stellar.,1,google_maps,Eataly,5
"Italian grocery and restaurant in one store, look no further than Eataly! Eataly's Lower Manhattan location in the Oculus serves some of the best Italian pizza in NYC and pasta here is super fresh both in the restaurant and in store. Eataly is filled with a selection of specialties in their café such as cappuccinos, latte drinks, and pastries. Definitely recommending shopping around as they carry Davines hair products, a variety of Italian pastas, and fresh produce! In walking distance to the Oculus' train station",1,google_maps,Eataly,5
La mejor pasta con Langosta que he comido en mi vida.,1,google_maps,Eataly,5
"My partner and I dined here during our holiday trip to New York before Christmas. While the food was excellent, the service and atmosphere were unprofessional and disappointing.

One staff member in particular, repeatedly whispered and laughed with coworkers while looking directly at us, which made us feel judged for how we were dining. He was not our waiter, but he was responsible for clearing crumbs and plates off of our table.

This behavior ruined our meal and spoiled what should have been a special part of our trip. We regret spending so much here—the atmosphere was unprofessional and far below the quality or price of the food. We will not be coming back.",0,google_maps,Eataly,1
Food is good but being charged 20% gratuity on a 2 top is unacceptable from someone who has been in the industry for over 5 years this is insane specially when we didn’t get no service at all just someone who took the order and a different waiter dropping the check.,0,google_maps,Eataly,1
"we weren’t dine here, however, we got a tiramisu, the price of is 20 bucks for not so reasonable size, but I was craving for that. But it was so bad especially the ladyfinger cookie does not have rum in it or coffee. When I ask the person who sales it, he said there was coffee in there. I told him this tastes not authentic and didn’t ask for a refund, his attitude were shocking and not responsive. it was such a disappointment.",0,google_maps,Eataly,1
Freshly made pasta is a must try!,1,google_maps,Eataly,5
"El lugar es precioso, tienen una muy buena atención, los meseros son muy atentos en especial Steve y Gerardo, la pasta es muy rica y los profiteroles de postre 10/10.",1,google_maps,Eataly,5
"Wow! Kind of like Whole Foods and Harrods had a baby! Did not even know where to start - everything looked so good I could have literally eaten there everyday for a week but we were just there on a visit to the 9/11 Memorial. We tried the pizzas, pastries and gelato all great. 😊",1,google_maps,Eataly,5
"It’s always refreshing to visit Eataly, especially when you finally find what you’ve been searching for! We have been looking forward to trying their famous pistachio croissant for a long time. After visiting two other Eataly locations without luck (they likely sold out before we arrived), we finally found them here.
I can’t recommend this croissant enough! It’s definitely on the heavier side—it could practically replace a lunch in terms of calories—but it is totally worth it. Pro tip: Try to go in the morning, otherwise they will likely be sold out!",1,google_maps,Eataly,4
"Endroit sympa mais service innaceptable , limite nous les dérangeons , le service est inconcevable… aucun sourire fin bref",0,google_maps,Eataly,1
"Great place, great food but very bad service at the bar and focaccia stand. Service was realy bad, empoye speaking bad to customers and dont expect any smile.",0,google_maps,Eataly,1
We ordered fritto misto and bruschetta for apps. Pastas and pizzas for entree. Everything was soooo good! Portioning is just right. Pizza crust was light. Kids loved the pastas we had no leftovers.,1,google_maps,Eataly,5
One of the female servers was rude and rolled her eyes and walked away. All we told her was that we didn’t have a menu. It’s also very crowded and the food isn’t worth the hype:,0,google_maps,Eataly,1
"Very Good atmosphere, calm place to go eat in family, I like the variety of options to eat and very Italian. The team is amazing and friendly! Definitely recommend this Eataly and will definitely come back 🙌",1,google_maps,Eataly,5
"Amazing place to stop by and have breakfast , , ,close to 9/11 memorial !! The best iced cappuccino in the town !",1,google_maps,Eataly,5
"개인적으론 로마에서 먹은 피자급으로 맛있었어요.
생면 파스타 처음 보는데 파스타도 입맛에 잘 맞았고 음식점 분위기도 매우 좋았습니다👍",1,google_maps,Eataly,5
"Le beignet était pas incroyable, il y avait quasiment pas de crème à l’intérieur pour 7$ je trouve ça abusé",0,google_maps,Eataly,2
Best Italian experience and the food was so good! I highly recommend it! Must to stop by 😮‍💨,1,google_maps,Eataly,5
"We arrived 15 minutes before closing and were told we could only order one dish, even though my young daughter was starving.
We already had other food to take back to the hotel, yet we were repeatedly met with complaints about the restaurant closing.
I understand closing procedures, but the attitude and manners were unacceptable.
Beautiful place and great food, but very poor service.",0,google_maps,Eataly,1
"Poor service, food is extremely bland and you can’t even change it because they have a policy that the chef’s recipe cannot be changed. Well they need to tell their chef to actually cook good food in the first place then.",0,google_maps,Eataly,1
The worst experience of my life. The waiter was all jokes no humor and felt like he was looking down upon us. First off when you reserve a table it doesn’t mention which place you are reserving it. We were already caught off guard when that happened and then the waiter was the worst. Overall would never go back again,0,google_maps,Eataly,1
"My favorite pizza in New York city paper thin puffy crust with a little bit of crunch in a lot of chew is so delicious when paired with the arugula, lemon vinaigrette, shaved Parmesan salad together it’s an outstanding combination",1,google_maps,Eataly,5
"Justo luego de realizar el recorrido del museo del 9/11, muy cerca de allí está este super restaurante. También tiene una zona de compras, pero aquí lo importante es su restaurante, de excelente servicio, muy buena selección de pastas y vinos. Como el restaurante esta en el último piso del edificio, tiene una muy buena vista de la ciudad. Super Ultra Recomendable!",1,google_maps,Eataly,5
We always love coming here when we’re in town. Never disappoints and the food and service are always great!,1,google_maps,Eataly,5
"It used to be goog when it opened. I went yesterday for caffe with panna, was served a burned espresso with bad whipped cream. Cakes look old.
Go have your pastries and coffee at San Ambreus at the Oculus, much better than this store, with a bad coffee and old pastries.",0,google_maps,Eataly,1
"Eataly NYC at the Oculus has, unfortunately, become a consistently disappointing destination, with quality that seems to decline with every visit. For a venue positioned as a premium Italian food hall in such a prominent and expensive location, the overall experience falls well short of expectations.
Food quality and execution. Also the pizza arrived cold.
The pizza is presented on a  metal plate, covered by paper. Which feels more cafeteria than curated Italian dining and does not align with the upscale image or pricing of the establishment. The dough itself is chewy and lacks depth of flavor, weak execution for a dish that should be a cornerstone of any serious Italian offering.
Burrata
The burrata, traditionally prized for its soft, creamy center, was served unusually firm and dense, closer in texture to a standard mozzarella than to a fresh burrata. For a brand that markets itself on high-quality Italian ingredients, serving a burrata in this condition raises concerns about both product handling and quality control.
Value versus expectations
Given the premium pricing and the high-traffic World Trade Center / Oculus location, guests are entitled to expect a higher standard of culinary consistency and presentation. Instead, the experience feels misaligned with the cost, leaving the impression of a concept trading on its name",0,google_maps,Eataly,1
"Leider das schlechteste Pizza, welche wir gegessen haben. Vom verbrannten Teig waren auch die Zutaten geschmacklos. Ich rate es nicht.",0,google_maps,Eataly,2
I went out with my gf the waiter saw we were younger did not provide proper service at all and FORCED A 20 dollar tip as we tried to give only 10 because the service was horrendous also the food was not that good either,0,google_maps,Eataly,1
So many choices. Just amazing. Great place for coffee and desert.,1,google_maps,Eataly,5
"Eataly is an incredible Italian food destination that blends dining, shopping, and culture all in one place. The quality of ingredients really stands out—from fresh pasta and wood-fired pizza to imported cheeses, cured meats, and excellent espresso. The market is fun to browse, with so many authentic Italian products and wines you won’t find everywhere.

The restaurants and food counters offer something for every craving, whether you want a full sit-down meal or a quick bite. It can get busy and prices are on the higher side, but the freshness, authenticity, and overall experience make it worth it. A must-visit for Italian food lovers.",1,google_maps,Eataly,5
Killer gelatos,1,google_maps,Eataly,5
"Came specifically for this location, only to find a sign at the entrance saying “Closed due to private event.”
No advance notice on Google Maps, no website update, no warning until you physically arrive at the door.

This is not a small café — Eataly is a destination venue. Closing for a private event is something planned in advance, and customers should not have their time wasted like this.

If you plan to shut down regular service, at least communicate it clearly online.
Very disappointing experience and poor customer consideration.",0,google_maps,Eataly,2
"Disappointing Experience with Management

Before we even had a chance to sit down and enjoy our food, we experienced extremely poor customer service at the main Eataly restaurant on the 2nd floor at 101 Liberty St, New York, NY 10007.

It was around 4 PM on a Monday 12/15/2025 not a busy time at all. When we exited the elevator, the restaurant and hostess stand were directly in front of us. A manager standing there immediately yelled, “Stay right there, I’ll come to you” no greeting, no welcome.

We were a group of 7 people (4 adults, 1 teen, and 2 small children). She insisted we should go to Al Pasta & Al Pizza because they have a kids menu and the main restaurant does not. I explained that we know the menu well and that it would still work for us, and that we were fine ordering regular pasta for the kids. She kept repeating that there is no kids menu, even after I clearly said that was not an issue for us.

Shortly after, an older couple walked in and were seated immediately, while we were told to wait. While seating them, the manager looked at me and pointed at my stroller and said, “Can you put that thing over there?” That was the final straw for me. We decided to leave.

We went to Al Pasta & Al Pizza, which is also part of Eataly but on the other side, and the experience there was the complete opposite. The hostess was warm and kind, greeted all of our kids, and you could tell she genuinely loves children. Our waitress was wonderful, and the food and service were excellent.

When we were leaving and walking back toward the elevator, I wanted to ask for the manager’s name. The hostess said she could not give it to me and called her instead. When I politely asked for her name, she again was rude and refused to share it, saying she manages multiple locations. I find it unacceptable for someone in a management position to refuse to identify themselves when asked.

I have lived in New York for many years and have never experienced this type of behavior, nor am I someone who leaves negative reviews, this is actually my first one. I’m sharing this so families with kids are aware. Based on this experience, this location, or at least the management we encountered, is clearly not kid-friendly…",0,google_maps,Eataly,1
"Eataly New York is a great place to experience authentic Italian food in the heart of the city. During our visit, we tried several traditional dishes and everything was delicious.
We tasted different pizzas, which were well cooked, flavorful, and made with high-quality ingredients. The dough was light and crispy, just like in Italy. We also had rustic bread served with olive oil, which was excellent and very fragrant, with a rich and genuine taste.
Another highlight was the Italian-style potatoes, simple but perfectly prepared, with a homemade flavor that reminded us of traditional Italian cuisine. The quality of the ingredients really stood out in every dish.
The atmosphere is lively and welcoming, and the place is well organized despite being quite busy. It’s a perfect spot for a casual meal or to try real Italian flavors while visiting New York.
So, offers an authentic Italian food experience with excellent quality and a warm atmosphere. Highly recommended for anyone who loves Italian cuisine.",1,google_maps,Eataly,4
Just a fun spot to grab dinner or grab some good Italian food to prep at home!,1,google_maps,Eataly,5
"I tried to order a Cannolo with cherries and orange (their special).

Out of orange — so I agree to just cherries. They try to ring it up as something different (and 50 cents extra). So they want to charge me extra because they’re out of an ingredient.",0,google_maps,Eataly,1
Best Tiramisu,1,google_maps,Eataly,5
Food is delicious and our waiter Ronnie is exceptional. Wonderful atmosphere and beautiful views.,1,google_maps,Eataly,5
Ronnie was the best...  ever!,1,google_maps,Eataly,5
We had the most amazing server RONNIE!!!!,1,google_maps,Eataly,5
"Eataly is an absolute must-visit! From the moment I walked in, the hospitality was top-notch specially by Ronny one of the people who made the night. What really blew me away was the personal touch – they sent a birthday card! It’s these little things that make a huge difference. And let’s not forget the food; every single bite was amazing and delicious. The quality of the ingredients shines through in every dish. If you're looking for an authentic Italian experience with incredible service and food, Eataly is the place to go. Highly recommended! I had the capricciosa pizza , which is a must go if you like anchovies ‼️",1,google_maps,Eataly,5
Beautifully decorated and the food was out of this world!,1,google_maps,Eataly,5
"Eataly at World Trade Center is an easy win when you’re craving a quick pasta fix without committing to a full sit-down meal. For an elevated food-court setting, the execution is excellent: the pasta is freshly made, well-sauced, and consistently flavorful, delivering that comforting Italian simplicity Eataly does so well.

Portions are on the smaller side, but thoughtfully so—just enough to satisfy without leaving you overly full, making it ideal for a lunch break or a pre-errand bite downtown. Everything feels efficient and polished, from ordering to pickup, which matters in a high-traffic location like WTC.

The only real drawback is the price. While the quality justifies it to an extent, it does feel a touch expensive for what is, at the end of the day, an upscale food-court experience.

Final take: Excellent pasta, smart portions, and reliable quality in a convenient location—just a bit pricey. ★★★★☆",1,google_maps,Eataly,4
"Update: No one has ever reached out to me to address the situation.

I’m very disappointed with my experience at Eataly this Thanksgiving. The service was especially poor compared to my visits last year. Our server was barely present. She took our order at the beginning and then disappeared until it was time to bring the bill. No one checked on us at all.

It took 40 minutes just to receive the antipasti with the first course, and during that entire time, no staff member came by to check in or update us. We simply sat there waiting in silence, unsure of what was happening.

Meanwhile, another staff member was constantly refilling water for every table around us but consistently skipped ours. I understand he may not have been responsible for our section, but this only added to the feeling of being ignored, especially considering the restaurant wasn’t even busy.

The food also fell short of expectations. The beet with walnut antipasti tasted off; the walnuts were oily, as if they had been sitting out for too long. The Brussels sprouts were heavily burnt, black, bitter, and unpleasant. Although they offered to replace the side dish, the second serving wasn’t much better, as shown in the photo.

I’m genuinely disappointed that what should have been a warm Thanksgiving celebration turned into such an unsatisfying experience. I hope the restaurant can take this feedback seriously.",0,google_maps,Eataly,1
Fun to walk around and see the great variety of foods.  We did drinks and appetizers.,1,google_maps,Eataly,5
David and Maria at the pizza place bar are amazing! Great service. Really love the vibe 🫶🏻🫶🏻🫶🏻🫶🏻,1,google_maps,Eataly,5
"The experience at Eataly World Trade Center was amazing. From the service to the food I was super impressed. I’ve never eaten authentic Italian cuisine so this was new to my taste buds. The atmosphere was restaurant dine-in and a fresh market together. So it was a bit nosier than most restaurants, but we could still hear each other. The area where we ate was a tad bit tight but still comfortable. I ordered two pasta dishes, butter squash, ravioli and just regular spaghetti no meat. Both were a phenomenal. I’m not sure exactly what was the name of the dishes of the pasta or the dessert? Hopefully, the pictures will help.",1,google_maps,Eataly,5
"Wonderful piece of Italy in America! I’m so jealous of New Yorkers that have this gem of a giant marketplace of rich authentic, and rare Italian products (at least rare food in America).

Highly recommend their Vino & restaurant. Book ahead for one of the best pizza spots and pastas freshly made daily. Also, by booking you get a GREAT view of the city! I just had the best calzone of my life there.

My wife is an Italian and as an Italian speaker myself we both love this place. It’s also often a pleasure to speak Italia to the staff here. We just stopped in for my wife’s birthday, where they even comped us the dessert!",1,google_maps,Eataly,5
"The service quality was high, the food was delicious, and the atmosphere was great. I highly recommend it to everyone.",1,google_maps,Eataly,5
"If you are coeliac or have any allergies, DO NOT visit this chain!

When entering, I mentioned I was coeliac. I asked the waiter if I could have the pizza, and they said, ""No, we really wouldn't recommend the pizza for coeliacs, but the pasta is safe for coeliacs"", I therefore asked if the gluten-free pasta was cooked in separate pasta water from the normal pasta, and I was assured it was.

Within 20 minutes of eating my meal, I was ill. I had to go to the toilet, I felt nauseous, I had cold sweats, I was lightheaded, and I had severe abdominal cramps. I had 100% been given/contaminated by gluten.

I messaged their Instagram page upon my return to double-check that the pasta is cooked separately when gluten-free. I was told it is not and that it is not safe for coeliacs.

I made the company aware of the issues I had and explained how dangerous this was, and the waiter assured me the food was safe for me.

The company said I would be contacted by email or phone call to discuss further, which was on the 16th of October.
On the 27th October, I contacted the company to ask whether I would be getting a phone call or email, and they responded apologising for the delay and that no further time would be wasted before they contact me.
On the 3rd November, I asked for an update, and I still (as of 4th December) have not received a response or further communication from this company.

They clearly do not take allergies or coeliac disease seriously in this establishment, so AVOID!",0,google_maps,Eataly,1
"Leider kann ich gar keine gute Rezension für diesen Betrieb abgeben. Das Personal ist unglaublich gestresst und ich musste mehrmals nachfragen, wenn ich etwas wollte. Die Portionen sind extrem klein und die Verhältnisse sehr teuer. Es ist sehr län ick. Eine typische Massenabfertigung in einem Supermarkt. Dies mag wohl für die Leute aus New York passen aber für Touristen definitiv nicht kein guter Ort um hinzugehen.",0,google_maps,Eataly,2
"The service was ok but I ordered veggie omelet homefries toast the omelet tasted horrible and weird made me feel sick and the utensils looked dirty with white spots all over them. The only thing that tasted ok was the homefries, toast and hot chocolate. I will never be going back there again.",0,google_maps,ZAZA,1
"Nach unserem ersten Frühstück im ZAZA waren wir sofort begeistert – und kamen gleich mehrmals wieder. Die Karte ist vielfältig, dazu gibt es immer auch saisonale Spezialitäten. Besonders überzeugt haben uns die Qualität der Speisen und die frischen, liebevoll angerichteten Salatbeilagen.",1,google_maps,ZAZA,5
Food always delicious and generous portions!  Will order again.   Wish they had dinner delivery,1,google_maps,ZAZA,5
"Belle expérience en famille (8 personnes) Personnel sympathique et a l'écoute.
Sachant que nous avons un niveau d'anglais très médiocre, c'est tout a leur honneur.
Les plats ont fait l'unanimité
Attention, les plats sont très copieux. Ne soyez pas trop grand si vous voulez garder un peu de place pour le dessert",1,google_maps,ZAZA,5
Love the service and the atmosphere of this diner. Bright and clean with comfortable booths for 4. The waitress was very friendly and responsive with suggestions.,1,google_maps,ZAZA,4
Beautiful,1,google_maps,ZAZA,5
Wonderful breakfast food! Large portions (maybe even enough to share)! Quick service,1,google_maps,ZAZA,5
The food was delicious. Best pancakes I’ve ever had. Will come back again with my friends and family,1,google_maps,ZAZA,5
Very good food,1,google_maps,ZAZA,5
Beautiful work of art,1,google_maps,ZAZA,5
"Great food, reasonably priced, with courteous and efficient service.",1,google_maps,ZAZA,5
Very very nice can wait go back,1,google_maps,ZAZA,5
Nice place to sleep at and get some rest.,1,google_maps,ZAZA,5
"I was walking around the area when my son told me he urgently needed to use the bathroom. I saw the place and we went in. I asked about the restroom and mentioned that I would order a coffee.

To my surprise, the price of the coffee — one of the most expensive I’ve ever had:$7 I can’t imagine how pricey everything else must be!",0,google_maps,ZAZA,1
