text,label,source
"OK first I have to say I have lived near this place since it opened. I found I was not a big fan of the dinner and while it was high end and fresh I am not a seafood person which I hear they are amazing at.  So, OK not a big deal, just not my style.. UNTIL they started serving lunch... WOW!  Love the panini style sandwiches like the turkey with crandberry or try the (ol Sal?) the salami with the most fantastic combination of flavors that make it  perfect.  Which ever sandwich you get, you must try try the pasta salad. Not your run of the mill salad, the kind of pasta salad you CRAVE with tiny pasta, pine nuts and raisins? Well lets just say a symphony of textures and flavors.  Not embarrassed to say I am a huge repeat customer.  Only downfall is that are closed for lunch mondays which left me standing outside staring in and craving that salami sandwich and pasta one Monday afternoon.  All in all, Well done Noca!",1,huggingface_baseline
"The food was really good and the portions were nice for a $12 meal. This place is definitely a dive so I wouldn't suggest taking anyone that is a little \""""uppity\"""" here. Chino's definitely has some history and wear to it's building, but I have no doubt that the way they handle and prepare their food is clean.\n\nI'm not that adventurous of an eater so it was nice try some samples before deciding what I wanted. The lady was really patient with everyone requesting samples and took the time to show everyone how to \""""order the Chino way\"""". I ended up getting the emerald chicken, steamed rice, machaca beef, and black beans. Overall, the meal was filling, service was great, and the free cookie certainly helped.",1,huggingface_baseline
"Ah, my old stomping grounds. Used to go here all the time to see my friend's bluegrass band. I love the food: med plate is great although short on pita, the burger is heavenly but will in fact make your breath smell like hell, the porkchops are worth the price, and the tom ka tofu soup's a killer. The thing I can't forgive though is that they got rid of the Sunday brunch. They had the most amazing almond buttermilk pancakes that were all-you-can-eat. Why oh why did that end? Moving on, this was often the place that I started my nights, and then ended up staying and ending them there as well. And was never worse off for it.",1,huggingface_baseline
"I don't get it?  Food was totally mediocre.  The waiter paraded a platter of uncooked steaks trying to upsell like he was moving timeshares except instead of free Disney tickets our bill was $160 per person, group of ten.  There are much better steak houses.",0,huggingface_baseline
You should try the pepperoni steak.  Its really good.  I think their sandwiches are pricey but they have the best damn phillies period.  Its worth the money.,1,huggingface_baseline
"I have experienced better, actually.\n\nI mean, just walking this place and you can feel something is missing. It for sure needs renovation.\n\nIt's really not fair. This place opened in the 50's and you can tell it's iconic and has had many stars and amazing people walk through it's halls.\n\nHowever, time has clearly passed this place over. The carpets are stained and dirty, the casino feels outdated. Even the shows don't seem to call to me.\n\nI've made a conscientious decision to plant my ass in the hotel where I'm staying at (that's the whole point, right?) throughout my weekend trips; and so I didn't linger anywhere and stayed put here.\n\nUpon check-in, the clerk gave us the wrong room number. We had some girls come with us in a different room and they gave us another horror story of a rude check in clerk.\n\nWhen I tried to watch TV, I kept fiddling around. Found the porn channel and they were charging over $12 to view it. No thanks. Internet porn is free. Thanks.\n\nSo after roaming the casino, I found a bar that seems to be the reason why I gave this place an extra star. $1 beer. That's truly something special to have.\n\nAs for everything else. The food court is dismal and one friend told me the service was horrible at the Indian food place. The Banana Leaf Cafe was horrible as well. I didn't even bother with any of the shows because none of them appealed to me, unfortunately.\n\nThe R Steak restaurant was the only saving grace here as well. The only gem to be found and clearly a reason for you to visit the Riviera.\n\nThe pool was pretty neat, up until I went by the 3-ft area with the stairs to climb out and found a bunch of debris and a floating Corona cup. Not quite cool.\n\nTo make matters worse, my final night I ended up taking a walk towards Encore/Wynn, a hotel who clearly over-shadows the Riviera by a long shot. Upon entrance I can spot a difference IMMEDIATELY. There were so many beautiful women walking around and even if you took that away, you had people walking everywhere, it got so full at one point that we  almost got lost in the midst of it all.\n\nTheir nightclub 'Tryst' has more swag than the whole of the Riviera combined. And I HATE the word Swag.\n\nFinally going back to my hotel in the wee hours and I just felt deflated. No nightclub to speak of, no night-life. Just old folks gambling.\n\nWhich brings me back to my original notion. It's not fair that an older establishment like this should be compared to by other more modern casino's. There is a certain charm to this place that should be absorbed. Unfortunately, in this day and age, I don't think that's enough to stay on par or ahead of the competition.",0,huggingface_baseline
"My husband works out at this Golds and I stopped by to change the card we have on file and make a change to my membership. The girl at the front desk was rude and seemed miserable. I asked a few questions about our membership (for example: Will the next payment for sure come out of the new card?) and every time she responded with \""""I don't know, I just work the front desk.\"""" For being the first person everyone interacts with when they walk in, I feel like Golds Gym should be making sure their guests have a pleasant experience and should inform their \""""front desk\"""" employees how to answer what I thought were simple questions.",0,huggingface_baseline
"The rooms were really nice with large bathrooms and extremely comfortable beds.  \nHowever, with the exception of one of the housekeepers and one of the buffet waitresses, every staff member we encountered was pretty bad.  First it was the waitress that was shocked to hear I liked my appetizer since she said it doesn't look like it would be that good.  Then the cocktail waitress that wouldn't get me a drink after I got up and moved to a slot machine about 3 feet away right before she showed up because it \""""wasn't her section\"""".  We played for about 3 hours and my husband got 1 drink and I got 0 (he was still in the \""""correct\"""" section when she showed up, and the other sections apparently had no waitresses).  Then we finally went to the bar to buy a drink and as I was about to put money in the video poker, a guy 2 seats down said his wife and son are sitting there and he was saving them.  The bartender just stared at us and didn't bother to ask if we wanted to order a drink or anything.  So we left there in search of somewhere we could just sit and have a drink (I was so frustrated by then with the lack of customer service anywhere in the hotel that I had to hold back tears).  We walked over to the sports book bar and finally got 2 drinks for $24 plus tip.  Never had to work that hard or pay that much for a drink in any other casino.  The final straw in our customer service nightmare was when we saw they were selling passes for $15 to cut in line at the buffet.  Really, Bellagio?  Oh, I forgot about the front desk staff that were too busy bitching about a bad guest that we stood there for about 20 seconds while waiting for them to finish their conversation before checking us in.\n\nI would like to point out that I am low maintenance and super easy to please - all it takes is a smile to get good marks from me on customer service.  After our first night at the Bellagio, we pretty much avoided eating or gambling there & even considered checking out and going somewhere else.  We hung in there since I wanted to give them the benefit of the doubt, but every chance I gave them they disappointed us - it definitely was not an off night, their service just sucks.",0,huggingface_baseline
"Heard about this place, ran in to check it out and see what it's all about. \nRan into a former classmate of mine from back in culinary school. Small world...\n\nI sat myself for lunch, was immediately greeted and had my drink order taken. \nI had the hot pastrami on pumpernickel. It came with 2 homemade pickles cut in half and a small portion of coleslaw. Sandwich with side was $12. Not too bad considering it had probably 10oz of meat on it. \nVery good sandwich, and it rivaled Chompies. \nI look forward to eating their more often.. maybe for breakfast.. if I get  up that early..",1,huggingface_baseline
"Only two stars based on the 46 minutes wait for the food. Monday at 5pm only 3 tables and two customers at the bar. I went early because I seen this issue mentioned in others reviews. 6 people and it was $280.00 only two drinks were ordered. The rest had water. \nNice place if your in the early dating stage. But NOT good for families. My 12 yr old had a $32 pork chop. Ugh!\n They do clean the plates away like your gonna steal them. Lol very quick and GREAT water refills too. Maybe the bus boys should be cooking? \nFood was tasty, average portions and not a lot of choices. Two pages for drinks and one for food.",0,huggingface_baseline
Love coming to Target. It's crazy busy here right now. I wish they had more lanes open.,1,huggingface_baseline
"We experienced good food here before but tonight was not good!  The bread was rubbery feeling and boiling hot.....like it just was reheated in the microwave!  Then, I get chicken marsala and it was a watered down, buttery sauce, no idea where the marsala was!  I hope this was just an off night and the quality will come back up.",0,huggingface_baseline
"if you want delicious americanized mexican, colon cancer causing food, then come here.\nif you want authentic, go to mexico. \nno but really. they have ridiculous sized margaritas and martinis. \ni really think that's what they should be called. \""""RIDICULOUS SIZED\""""\nit's like \""""may i please have the gallon sized cosmo? yes by myself. yes thank you i'll need a cab.\"""" \ni love the abodaba pizza and the pollo con queso. \nbeen coming here for years and i still love it.",1,huggingface_baseline
"The first time I went to Olive & Ivy was under slight duress.  I am an independent business snob and I freely admit it but Fox's restaurant concepts are bordering on chain at this point.  Yet when I arrived I was struck by the interior design (the same designer that did SideBar from what I'm told).  I love the hanging amber lights that look like they are floating in air and the general vibe of the place (minus the people that all look the same, typical Scottsdale).  I was pleasantly surprise.  \n\nFast forward to last night.  I actually suggested the place to entertain friends from DC and New York. The experience was memorable.  Our waiter Rick was super, knew the food and was very authentic and cheerful.  I had the braised short-rib with a sauce that was in perfect harmony with the polenta and the beef that truly melts in your mouth.  My partner had the scampi risotto and our friends, the sea bass.  All of the dishes were fantastic.  Most impressive, when the dishes came out to the table, all of the runners knew exactly what each person had ordered and the plate was promptly put down in front of the right diner.  This is so important for a restaurant to remember and something often forgotten.  \n\nListen if we are going to plunk down about $200 for a meal, it is common courtesy (and very simple to find out) which diner ordered what.  When a lazy server comes to the table with no enthusiasm asking \""""who had the .....\"""" that just pisses me off. \n\nSo all in all, I really liked this place and we will definitely be back.",1,huggingface_baseline
Best Pho in Charlotte!!! The food is so fresh and authentic. This is my new haunt! Highly recommended.,1,huggingface_baseline
"This place is disgusting. I've been here once before and left disappointed but I thought it was worth a second chance since so many people go here. If you're completely intoxicated and go here at three in the morning you'd give it 5 stars because everything tastes good at that time. Anyone that likes real 5 star Japanese cuisine knows better.\n\nFrom the second you walk in, you get hit with the smell of raw onions and rotten eggs. We started with the oysters on the half shell--inedible. They only carry a gigantic type of oyster that clearly isn't meant to be eaten raw. They were like 5\"""" long and they didn't smell fresh. \n\nEverything after that was a blur. I barely are anything because every dish either looked or smelled unappetizing. Every plate was sitting on top of or marinating in layers of raw onions. Eww eww eww. And I like onions but they take it TOOOO far! \n\nIf you're looking for authentic Japanese food that is worth the trip , don't go there. \n\nNever again! I left hungry.",0,huggingface_baseline
"2 days shy of 4 months ago I last stepped foot into Lotus of Siam. My experience today was not much better than the one I wrote about then. I ended up paying $14 for a \""""buffet\"""" , cough, cough, that was absolutely pathetic. The Tom Kha soup was ok but nothing special. 6 or 7 egg rolls would be brought out then vanish leaving an empty tray. The garlic wings looked like something left too long under the heat lamps, and then I had the Chili Mint Chicken with excessive squash or whatever the heck it was. I never thought a Thai place could massacre a dish such as Chili Mint Chicken but LOS has found a way to do it. To call this a \""""buffet\"""" is doing the word a great disservice. I'm not expecting a spread the size of the Bacchanal buffet, but this...this is freakin ridiculous with what they're trying to pass off as a lunch buffet. \n\nSeriously for the price and especially on quality and taste Komol across the parking lot kicks LOS's derriere. If you think this is the best Thai food found in Vegas, you seriously need to pull out your Yelp app on your phone and do a little exploring. Coming here for a good lunch is the equivalent of a sucker's bet....pay out the nose, and get less in return. \n\nI can't give them anything more than 1 Star. My conscience is screaming at me for even giving them that, but fortunately Yelp says I have to give them something so that quiets my conscience a little. Now to find some Pepto to quiet my grumbling and very unhappy stomach..... \n\nBy the way after rereading my old review...I stand by it. Still valid. And the one before that. Still valid. Notice the 1 Star pattern? Don't say I didn't try and warn ya. \n\nTip: The closest place to buy Pepto is CVS which is at 2735 South Maryland Parkway, if you know the back way out of the parking lot you can get your relief in under 10 min from the turn of the car key to the swipe of your debit card. Trust me...someone will value this tip soon enough.",0,huggingface_baseline
"Self Serve fro zen yogurt! It is such a fantastic concept creating a frozen confection that not only  contains enzymes that assist in breaking down dairy, (allowing many people with lactose intolerance to have \""""ice cream\""""), but also having high levels of protein and many important minerals.\n\nFrozen yogurt tends to have less fat and less calories, so it is becoming the popular alternative to the traditional ice cream.\n\nPersonally, I am a fervent lover of Cold Stone - any creamery that allows me to add in brownies and cake and caramel and hot fudge and whatever else I desire.\n\nSo here is why Orange Leaf is superb!  With two sizes of cups to choose from, you make your way to the pull tabs on the wall labeled everything from Brownie Batter to Birthday Cake to Cotton Candy to Pomegranate.  Mix as many flavors as you like, or do a cup with half and half.  Then scurry over to the candy and fruit buffet.  Find any topping imaginable from fresh blueberries to crumbled butterfingers to brownies to marshmallow creme.  You can douse your FroYo any way you like, as much as you like, and not worry that you are spending $1.99 or more per topping.  \n\nOrange Leaf charges by weight.  Although I can't give you a price per ounce, I can tell you that our 16oz. container filled with Brownie Batter, Birthday Cake, Coconut FroYo, marshmallow creme, hot fudge, and caramel came to about $7.\n\nAnd the Birthday Cake is not only a Fan Favorite, but my personal favorite as well! Incredibly creamy, and tastes just like cake butter.\n\nI am in love!",1,huggingface_baseline
I came to train with Marcus Nash after seeing the results of my friends that go to him. After 1 month I've seen more changes in my body then I ever did working out on my own. He is so motivating and changes your workouts so you're never bored. Gym is super clean and never crowded. I love it so much I will never go anywhere else.,1,huggingface_baseline
I have stopped using this location and will not be using Papa Johns again. The pizza product itself has been good but the service has always been mediocre. The manager (John) would not come speak to me about one of his delivery drivers nearly hitting me in the parking lot. This has been a problem with this location for as long as I can remember. I have had to jump out of the way of some of their drivers. This has happened to my wife and others as well. One of their drivers hit my neighbors car.,0,huggingface_baseline
"Service: 3.5 stars (out of 5)\nFood: 4 stars\nPrice: 5 stars (easily under $10/person)\nAtmosphere: 3.5 stars (4+ if you don't mind constant Bollywood music videos)\n\nIndia Garden is one of my favorite restaurants in Pittsburgh. I really like the huge variety of dishes, which includes many vegetarian dishes. I'm not sure how vegan they are: they taste like they're cooked with ghee (clarified butter). There's this one dish made with spinach and  mustard greens which looks like a dip, and is absolutely delicious. They're pretty good about making it as spicy or as mild as you would like. \n\nTheir buffets (lunch buffet during the week and dinner buffet on Sunday) usually have a pretty large selection. When I've gone, there has always been rice, naan, three or four vegetable dishes, pakoras, three or four meat dishes, a salad bar, and some deserts. \n\nThe prices are quite reasonable, if you do happen to pay full price. But there are regularly coupons in the City Paper, they offer half-price meals from 4-6pm and from 10pm to midnight, and a student ID will get you a 15% discount. It's not the Ritz, but it's good, hearty, large portions of slightly greasy food at a great price.\n\nA NOTE ABOUT THE ATMOSPHERE: Every time I have been to India Garden, there have been at least three VERY LARGE flat-panel TVs playing Bollywood music videos. I have only found one table in the whole place that doesn't leave you facing at least one of these TVs. I never watch TV, so I find the constant brightly colored moving images very distracting. It is a compliment to their food that I keep going despite the fact that the TVs interfere with my dinner conversations. Thankfully, they usually keep the sound off, and just play some more mellow Indian music on the stereo.",1,huggingface_baseline
"I agree with the above review by hui k. This place is a scam and very unprofessional. They do not care of their patients and all they are concerned is about how much u spend. I was advised to complete a blood test prior to coming for my first visit, which I did. Based on my results they prescribe you certain medication. It was way 2 expensive but I agreed on getting it anyways. The medication is shipped to u from out of town. On top of everything you pay an additional $40 for shipping and $40 for the doctor to write the prescription. He got a shady doctor in his office who charges $100+ for a 5 minute consultation (the $40 for writing the script is on top the $100 u pay).  You do not even want to know how much medication costs. During my first visit Michael Anderson wanted me to spread the word at my department about his facility, which I didn't do because the prices are way 2 high. He continued harassing  me via text-message to get my buddies to his office over and over again. Its not like i have them lined up ready to go to his office. It is not my job as the patient to promote your business and/or bring new customers!!! That is his job!! Several months later when I was due for a new blood test and prescription refill I contacted Michael Henderson. He wrote me a prescription for blood work and advised me that he is going to contact me to come to his office for another evaluation. The blood work is about $2000 and with insurance i paid $200. He never called. Imagine that! I got copies of my 1st n 2nd blood results and compared them on my own. I contacted his office again and left messages but no1 got back to me (ever). They just left me hanging. Why? I don't know. Maybe cause I wasn't doing his job (promoting his business). Again, I don't know. This place will leave u hanging if u don't spend thousands of dollars and don't bring people in.  I highly suggest to stay away from this place as far as possible. If u want to go through a hormone replacement therapy I recommend vital4men located at 7707 w deer valley rd.  They are very professional and have been doing this for a long time. Insurance is accepted (unlike lifexmd shadyville).  The only reason lifexmd was given 5 stars in the first review is because Michael Henderson wrote it. The only reason I gave it 1 star is because 0 is not an option.",0,huggingface_baseline
Prime location in Market Square means it gets quite packed during lunch.  I visited and ordered the hummus and gyro.  The gyro had too much filling and the meat was overseasoned.   Not a bad place to go for a fast lunch but I'm not sure I would seek it out in a city with a lot of food options.,0,huggingface_baseline
"My first visit with a friend and won't be our last.  I had the oxtails and my friend had the jerk fish (talapia).  We sampled each others and both agreed they were delish!   The oxtails were so tender and the rice, cabbage and plantains was also very tasty.  It's close to home too!",1,huggingface_baseline
The food is amazing I eat there everyday for my lunch break!and they have 50cent boneless wings Monday and Tuesday!but my most favorite thing is the hit fresh buttery rolls.,1,huggingface_baseline
"My family have been loyal customers of Wynn for many many years. It's been our favorite hotel until today.\n\nThe customer service at wynn lacks professionalism. I was thoroughly disappointed at how a manager handles a mistake that was made by an employee checking us in. Upon check in, my card was double charged for the resort fee. The next day when I approached the checkin desk again to voice my concern, the manager I spoke to was extremely arrogant  and insisted they corrected the mistake so that's all. His apology was insincere and he communicated with a stern face and acted like I was wasting his time, when it was his staffs mistake that's causing me extra trouble.\n\nI've stayed at plenty 5 star resorts and not once have I experienced such horrible customer service.",0,huggingface_baseline
"Just awesome. Had the Biaagia and I was blown away by it's flavor and how crunch, yet chewy the pie crust was. They don't get cheap with their ingredients and offer the toppings generously. Nice fresh meat and vegetables.  Friendly staff, every time I come here.  Try the Caprese. It's incredibly fresh and delicious.",1,huggingface_baseline
"Very nice place . Fabulous chicken , not to expensive and give a lot for your money !!!",1,huggingface_baseline
"I'm a BIG crawfish fan back at home in Norcal, so coming here I was ready to try Vegas crawfish. I came with a party of 14 and surprisingly got seated right away. Service was kind of slow, we literally had to flag down the waitress to ask for gloves and more lemons. Then when the bill came out there was a minor mix-up. Anyways the crawfish tastes a lot like Boiling Crab except with a more lemongrass flavor to it. Not bad at all. I deducted 1 star for the dozen raw (and runny) oysters we ordered that tasted gross and not fresh at all. So when you order try to stick to crawfish or else u would get a nasty old oyster taste in your mouth. The shrimp was meaty and juicy just perfectly done. We boxed our leftovers to bring back to our hotel and it still tastes great after we microwave it. Definitely a win!",1,huggingface_baseline
"Driving down Bell Road, looking for some eatery that was a litlte different than the standard chain nonsense, I stumbled on Thee Pitts Again...\n\nI knew nothing about their DDD rep, etc. BBQ just sounded like a great take-out option for a Sunday afternoon. \n\nTwo, two-meat plates later, the hubs and I were happily stuffed on pulled pork, brisket and smoked turkey. Living many years in the South, I appreciate a good pulled pork and theirs did not disappoint! However, the pulled turkey was far BETTER than I ever would have expected! Both were excellent! The brisket was good too, but I've got my favorites solidified.\n\nSides were good, standard BBQ fare. Nothing to write home about, but definitely provide that comfort food \""""yum\"""" factor. \n\nEspecially due to the extreme lack of good BBQ places on the West side, I recommend this place. A few too many tchotchke pigs inside for me to dine-in, but I'd get take-out again for sure!",1,huggingface_baseline
"I hope you have a layover. You're going to need a big one. This place has average food, and a delivery time about the same as a PHX to LAX flight.\n\nI'm sure it's because they're new, but their legacy restaurant in Phoenix was open for 10 years before moving to the airport.",0,huggingface_baseline
This place is absolutely delicious! Probably the best kabobs hands down! I definitely recommend ANYONE AND EVERYONE to go here! The food was full of flavor and the kabobs were juicy and tender. This place is my go to place! I DEFINITELY RECOMMEND KABOB EXPESS!,1,huggingface_baseline
"The best Gyros I have ever tasted!  The meat is fresh and so are the veggies, pita everything.  The owners are sweet and willing to please to your palette.  Also have a great tasting fries and sodas too!",1,huggingface_baseline
"I don't know if I hit it on an off day or what but the food I had was downright bad, cold and in the case of the sausage ,riddled with pieces of veins!  Not appetizing to say the least.  All four of the meals that my party had were substandard.   Serves me right for jinxing things by saying \"""" it's a diner and we want breakfast, how bad could it be?\""""  Answer:  Bad.",0,huggingface_baseline
I wanted to try Pho for the longest time but never did. I finally got up the nerve and can't believe I waited this long. Pho Saigon 8 is awesome. Incredible prices and even better tasting food. The hubby even said it's the best he's had ( in Vegas) so far.  Most likely gonna make this place a weekly tradition.,1,huggingface_baseline
"So disappointed....was our first trip to vegas and had many people recommend this restaurant. Love the shows on TV and was looking forward to a fabulous meal. \nThe wait was not bad, about 20 min. We were seated and our order taken, that was the end of the good experience. We waited and waited, we saw others seated after us get their meal and still we waited. A different waiter came and said he would check on our meal. My husband was watching the waitress we had and when she was questioned by the second waiter her response was ' oh crap I forgot to put it in' the second waiter came back to our table and apologized by telling us the kitchen was backed up due to the busy time of day. Out and out lie!!!!  When our meal finally came the food was indeed good, but the experience from the service has caused us to want to never go back. There was no offer to comp the bill or apologise for the waitress. Only excuses for the kitchen cooks, and it was not their fault at all.",0,huggingface_baseline
"I was out with my family at arrowhead mall and we grabbed a quick bite to eat.  Had a combo plate with shrimp, beef and sauteed mushrooms.  It also came with fried rice.  Everything was really good, but what I liked was the mushrooms!  Well seasoned and tender.  Will eat here again.",1,huggingface_baseline
"My wife and I bought a truck there in August. The sale experience with Ryan was good, but the sales manager was WAY too pushy. He almost lost the sale because of that. He wouldn't give us the title of our trade-in back so we can go have lunch and talk about it (it was 1pm, we were there since 9am). We finally decided to buy it, and then opted for the maintenance plan so we don't have to worry about the cost of maintenance down the road. The experience until then was good, except for their sales manager. \n\nSo I brought the truck for an oil change this morning, and that's where they lose all their stars. I got there at 10am, on a Tuesday morning. They don't set appointments, so it's first there, first serve. The guy at the service counter told me there was a minimum of 2h-2h30 before they can start working on the truck. Since it's my day off and I have plenty of stuff to do, I asked if they could give me a loaner car... Nop, they have a shuttle service only... Not gonna work when someone have to run errands all over the Valley... I asked if I could set an appointment on another day, because it would be easier than wait for hours. Nop, because \""""the management doesn't authorize them to book appointments\"""". That's ridiculous. Who would like to wait for 2-3-4h for an oil change?! Why don't they just set appointments or at least have loaner cars available?!\n\nI'm pissed. I drove around 75 miles for nothing today and I'll have to go back... That's ridiculous. I hope this will change because you'll lose a ton of clients because of that.",0,huggingface_baseline
"I agree that \""""not all Macys are created equal\"""" because some are nicer than others with clean floors and attentive staff. That said, the Macys in Minnesota are good, but the ones in Las Vegas are not in the least. The phone customer service is horrible and I was sent defective merchandise twice in the mail. Macys, overall, has been going downhill for some time and I am no longer a customer after 30 years.  Nordstroms and Amazon have my business now.",0,huggingface_baseline
"We went here for New Years tonight and it was such a disappointment. When I called to make the reservation the woman on the phone actually asked me if my party could be done eating by 8 because they had another party. Still went, based on reviews and the menu we were pumped to try some place new. When we arrived we learned it was a select menu that only had 3 options for each section and they were not necessarily the best options, nothing to do with Italian food except one pasta dish. My pasta along with others rice pilaf was in need of seasoning and my pasta has lobster in it that you had a hard time tasting. Those in my party that had the lamb chop said it was great but very very rare. Atmosphere is nice and intimate. It was a shame, if they had their whole menu available we might have found a reason to come back, but everyone in my party agreed next time this place is a pass.",0,huggingface_baseline
"I came across Grouchy John's by accident. I was very content with my discovery of Sambalatte and my belief that it was the best coffee in town. And while it is still my go to and this is my first visit to Grouchy John's and he will have some making up to do, I have to say I was pretty blown away by the coffee and service!!\n   I was unsure of what to order. So many choices and combinations to choose from! ( they have their fav's- grouchy John, o.g., a.r.m., all of which get phenom reviews). But I decided on the butter-me-up, made with trader joe's cookie butter. Now I just have to say this is one of my favorite guilty pleasures on earth, but to find it put into an addiction of mine (lets just be honest here!)... Coffee??? SOLD!!!!  And the verdict is..... Delightful!! It wasn't too sweet, which I was worried about. I ordered it with whole milk but it didn't feel heavy at all. It was delish and I wish I had ordered the larger size!!\n   The service was great. There were a couple people behind the counter and a gentleman that walked around making sure everyone was happy. I assumed the owner and later asked and was correct! He asked twice if I had tasted my coffee yet and to let him know if I liked it and checked on me several times as I sat and enjoyed the vibe. The barista (girl with dark hair) also asked me. It was very nice to have such great service.\n   Now....On to the vibe of the joint. I really enjoyed it, but initially it threw me for this side of town I think. I seriously felt I was walking into a gamers room who is obsessed with star wars and may be out of town at a comic con convention. Very eclectic range of people hanging out, playing board games and on their computers.  Honestly,I could see this place downtown... but am more than thrilled that this piece of culturally diverseness found its way into my part of town!!! It's one of my biggest reasons for missing LA so much. Vegas lacks places like this!! I will be back!! Thanks Grouchy John.... Who isn't grouchy at all!! ;-)",1,huggingface_baseline
"Just left this place with my wife.  We went there based on these excellent reviews and we were very dissapointed.  In contrast to the overwhelmingly positive reviews, we found it to be very high prices for very mediocre food.\n\nI had the lamb and my wife had the chicken and shrimp, both were edible but bordered on terrible to just plain bland (my wife had to put salt and pepper on the chicken just to give it some incling of recognizable seasoning).\n\nIve had much better lamb in gyros in our home town of Janesville that run around 5 bucks... so this lamb priced as a 35 dollar plate being far worse was quite a shock.  Avoid this place, and instead spend your money on one of the many great restaurants that surround it.",0,huggingface_baseline
"Quaint place and Friendly, what a selection of beer and wine and cast of characters. Every time i go there i enjoy every bit of my time and tasting experience. \n\nWant a cool place to entertain some friends with a variety unmatched, here it is.",1,huggingface_baseline
"I was a bit skeptical walking into Cajun Canvas, as my painting skills approximate that of a child just learning to hold a crayon.  But my friend dragged me, and I decided to be a good sport.  The facility is bright and all we needed was waiting for us at the table: 4 brushes, apron, easel, canvas, and paint.  The instruction was slow and clear, and the instructor was very complimentary and suggestive if we needed help.  By the end of the class, I was shocked at how good my painting looked, and when I brought it home I was told it actually looked like real art (clearly, the bar was set very low).  I wish I'd known that you could bring drinks or food with you (although they do sell drinks for $1 each from the fridge), as my friend brought sangria and snacks.",1,huggingface_baseline
"I purchased tix to this show while staying at the Bellagio. It was my anniversary and I wanted to do something nice for my wife.\n\nI figured I might be bored but I would suck it up for her. I didn't think we would both dislike it.\n\nFirst of all, it is grossly overpriced. I paid hundreds of dollars for each ticket. Let that sink in for a moment. For 2 tickets I could have made a mortgage payment. That's absurd. I understand the show is expensive to produce, but I expected more for the amount I paid.\n\nBasically it is a bunch of circus acts that perform around a pool. \n\nThere is no story, few moments of wit or delight, and nothing to actually grab the viewer.\n\nThere are elaborate costumes, but costumes do not a show make.\n\nMy wife and I fell asleep during it. I wasn't trying to be rude. It just happened. I was embarrassed by it when I woke up and realized I'd passed out. But then I looked around and saw I was not the only one in my section. Seems like quite a few of us ponied up for a very expensive nap that night.\n\nNo substance. At all. Go to ABSINTHE. It is much better than CIRQUE. And it has no pretension.",0,huggingface_baseline
"I love Best Wok II.  I think about the Triple Delight often.  Get the dinner special, which includes 2 crab rangoon and fried rice.  My husband likes the sesame beef.  It's so good!",1,huggingface_baseline
"Maybe my opinion is slightly skewed because I actually appreciated how empty this place was compared to the other hotels the weekend of the NBA Allstars. If not for the relief from the crowds, I probably would have given the Stratosphere 1 star. I didn't make our reservations, but if i had, i would have spent the extra bit on a nicer, more centrally located place.\n\nLas Vegas really is all about location, location, location. A outlying hotel on the strip might as well be in another part of town. The stratosphere is no exception.\n\nThe casino area is actually really small in comparison to most places, but it's not the best place to gamble anyways. Granted if you are staying here, there are some low minimum Blackjack tables that can be fun. But I'm a craps girl at heart, and the tables here just didn't have the good luck. \n\nThe rooms are okay. You can tell it's an older hotel, the rooms don't look like they've been updated in at least the last 10 years. I've stayed in worse places, but in comparison to all of the other Vegas hotel room's I've stayed in, this place is a dump. \n\nThe restaurant at the top of the world (what they call the place at the top of the tower) has a horrible ridiculous policy where they charge your credit card $50/person to cancel a reservation.. and I don't mean for a no show, or without reasonable notice, but at all.. Needless to say we didn't bother to make a reservation, let alone eat there. \n\nThe main lobby bar is hit or miss. Some of the bartenders were nice, friendly, and helpful, while others were just downright rude and impatient. To me, this is a major pet peeve. When someone makes the choice to work in a service industry they should be friendly and outgoing. \n\nAll in all, I doubt I would ever come back here again. In all my trips to Vegas this was the first time I've even bothered to visit the hotel/casino, and now I know why.",0,huggingface_baseline
Great service. Good prices.,1,huggingface_baseline
"Rude and distrustful.  As I walked in, I was \""""asked\"""" to leave my backpack up front.  I responded, \""""no I would not like to.\"""" I asked if it was a request or a demand.  I was told they requested bags be left up front.  I noticed another woman with a purse who was not asked to leave her bag. . .   I prefer to shop where I am trusted and respected.",0,huggingface_baseline
"I started working with John back in January of this year. John is a TRUE professional when it comes to ALL aspects of acting - both in developing and honing your craft as well as the all important business side of things. I have made huge strides in my short time with John. Not only has my skill set blossomed as an actor but I have made discovery after discovery as to where both my strengths and weaknesses lie. This in turn has taken my confidence as an actor to a level I've never been to before. John's focus is to prepare you to become a working actor. He will bring the best out of anyone who has a true passion for acting. I highly, highly recommend John as a drama coach for anyone who wants to develop and grow their craft.....",1,huggingface_baseline
"TERRIBLE TERRIBLE SERVICE...AND I BLAME MANAGEMENT!  Why would you leave three teenagers without a supervisor?  They were not able to keep up with the minimal orders they had.  They had to ask us several times what we ordered.  There was no team work, they have assigned areas and they weren't willing to help when other staff members were behind.  The one girl helped a customer first who had walked in and out within less than 10mins b/c I believe she knew her...we were there for over 45mins, what's up with that?  I had to confront her just to get our orders done.  This is poor customer service so obviously some extra training in that area is necessary.  Also they were handling money and touching food with bare hands, they didn't wash hands or put on gloves.",0,huggingface_baseline
